t,Rg_rep1,Rg_rep2,Rg_rep3,RMSD_BB_rep1,RMSD_BB_rep2,RMSD_BB_rep3,RMSD_ligand_rep1,RMSD_ligand_rep2,RMSD_ligand_rep3,RMSD_pocket_rep1,RMSD_pocket_rep2,RMSD_pocket_rep3
405,21.736591,22.94694928,21.57572322,2.2121973,2.11788103,2.194348988,1.0852784,1.099362154,1.207118463,1.3477854,1.365188422,1.316216436
405.5,21.663267,22.18873398,23.00494581,2.1852255,2.222041816,1.990703883,1.1501932,1.101665975,1.02791877,1.4044529,1.30966164,1.400539661
406,21.675499,22.62092865,20.70026126,2.1504021,2.170383053,1.91263572,1.1229901,1.187527041,1.228013534,1.3804042,1.377316723,1.463796186
406.5,21.656395,20.13485528,22.84791799,2.1366327,2.239845913,2.157591821,1.0798798,1.059882013,1.125400221,1.3819358,1.405567141,1.327830619
407,21.669264,20.96776554,22.00020077,2.1583111,2.335756832,2.195377674,1.1122549,1.063506724,1.190954502,1.5155109,1.489941976,1.568584478
407.5,21.627237,21.74342793,20.82145668,2.1974752,2.077473021,2.108709609,1.1003357,1.118519822,1.1926269,1.5022386,1.623312307,1.440394102
408,21.552782,21.0242408,20.55401219,2.2205241,2.264395308,2.251284616,1.1274614,0.972467287,1.036943238,1.4068562,1.404117811,1.303478941
408.5,21.620167,21.28176568,22.41928096,2.2497466,2.15767599,2.314598273,1.248029,1.315513077,1.276460728,1.3627609,1.340531293,1.523965752
409,21.609272,21.41751404,22.46594188,2.3048298,2.261361531,2.436850136,1.0781006,0.974774583,1.018092962,1.5145392,1.428817308,1.492436105
409.5,21.62071,22.65968618,20.56426694,2.2883079,2.046897063,2.321282413,1.2588949,1.210659376,1.286512465,1.5227144,1.492281426,1.489191054
410,21.664589,23.55333156,21.63342104,2.2832661,2.371012446,2.361895935,1.1130793,1.082070551,1.132103447,1.4285092,1.521684691,1.476718074
410.5,21.679043,20.87635928,21.56217259,2.2690344,2.383518508,2.188506894,1.1348704,1.057762922,1.078029999,1.459287,1.53759656,1.395002305
411,21.65659,21.21681651,22.31306786,2.2394662,2.124301176,2.294551088,1.2150191,1.201827418,1.198394159,1.4589758,1.479207722,1.467598878
411.5,21.598837,21.06453746,19.91778358,2.2472062,2.309448588,2.259611513,1.0716381,1.040400177,1.088613077,1.4642607,1.509680046,1.392662365
412,21.586184,22.06347834,22.08386725,2.1873143,2.180651407,2.074522373,1.1972339,1.170812007,1.231696589,1.4753485,1.486527274,1.481570655
412.5,21.640078,22.2354547,22.59875205,2.1573179,2.379715711,2.249713705,1.190901,1.246838836,1.279490787,1.419163,1.488417441,1.390787702
413,21.663427,25.00881492,22.59148932,2.1606765,2.216417468,2.129010379,1.0761625,1.102240259,1.079888864,1.4318795,1.482282738,1.42510174
413.5,21.652929,20.56057557,20.71544335,2.1764073,2.128101762,2.198642006,1.2723557,1.240154332,1.34992316,1.3826116,1.42738153,1.364097673
414,21.619658,21.43137828,22.81360157,2.1981907,2.213382772,1.91112493,1.12624,1.187476745,1.218453551,1.4401053,1.502256698,1.357370994
414.5,21.61396,21.43918844,22.11767339,2.2278333,2.153201431,2.388635919,1.190957,1.258560169,1.104561299,1.4368428,1.492440799,1.464730678
415,21.597633,19.86306574,23.07346572,2.204747,2.17022574,2.218586093,1.1283735,1.137711663,1.122763182,1.479784,1.537408988,1.482695566
415.5,21.606663,22.58987581,21.89304374,2.2593637,2.291436046,2.323767828,1.2638044,1.30078632,1.299844387,1.4795349,1.484279532,1.434116748
416,21.615644,20.88735709,21.1705583,2.2426088,2.213313109,2.346428504,1.2490342,1.250220232,1.340758975,1.4352288,1.432740167,1.430291916
416.5,21.628759,19.5896289,21.31471031,2.3099768,2.264067936,2.366950845,1.1973211,1.200685911,1.258230731,1.565917,1.543886897,1.581196945
417,21.612686,21.34595974,21.79073724,2.3293602,2.386195584,2.439523388,1.1502938,1.088237912,1.180385864,1.4823158,1.361652165,1.564459279
417.5,21.609219,21.23303514,21.74805808,2.2948625,2.382539375,2.274864361,1.2133906,1.31577365,1.197977778,1.5368023,1.596901124,1.44697595
418,21.643484,20.05456684,22.27421988,2.2484102,2.222287356,2.193566835,1.1850759,1.200282461,1.276423334,1.4575084,1.470450427,1.393411303
418.5,21.654301,22.23821416,21.67486417,2.222204,2.120310508,2.134160389,1.1932901,1.197164897,1.191637977,1.5441356,1.576587372,1.466083652
419,21.65431,22.54827674,20.54317522,2.238709,2.148520574,2.225802612,1.4195423,1.395044061,1.462135991,1.5408814,1.332568281,1.665040388
419.5,21.63616,20.96385747,23.23442637,2.1887097,2.131320102,2.05408612,1.0457317,0.992421108,1.029462376,1.4622072,1.474315164,1.610622734
420,21.597017,21.53660428,21.0338356,2.1632307,1.918870659,2.134711318,1.0130253,1.023941051,0.986293523,1.4166386,1.35088361,1.456419716
420.5,21.574286,22.09820563,22.63484132,2.1946225,2.053963521,2.212014606,1.0423226,1.043886425,1.007578798,1.3480891,1.32900263,1.407010343
421,21.560318,21.88706665,21.76913276,2.1863489,2.199980488,2.044375511,1.1627569,1.147922205,1.110736027,1.4648415,1.352321728,1.558106489
421.5,21.585911,19.99156702,23.13742733,2.2024019,2.138104215,2.201825447,1.2108006,1.210299336,1.259830456,1.4447117,1.400774554,1.514359638
422,21.644201,22.32081163,21.28963774,2.2311151,2.1999664,2.201244363,1.1209475,1.06686107,1.147934701,1.4347295,1.414779852,1.487775038
422.5,21.667952,21.912648,20.63660244,2.2767572,2.313741381,2.247639477,1.1540921,1.262483226,1.197407777,1.5130439,1.46243944,1.62938284
423,21.623329,21.54388634,21.36052438,2.2909582,2.339769808,2.208281995,1.3464718,1.344894882,1.312902769,1.5227352,1.484619756,1.491382466
423.5,21.637121,19.96104775,21.5160787,2.2920623,2.233519068,2.141082679,1.1408308,1.079585161,1.186086496,1.4430183,1.318442048,1.290276148
424,21.636564,20.77577619,19.85184439,2.2581184,2.139895546,2.18965516,1.0092868,1.038747203,1.039203319,1.4283721,1.471301241,1.372899458
424.5,21.569099,20.59430591,21.96217056,2.2619345,2.232503494,2.269198344,1.1362813,1.030706981,1.039459328,1.4686846,1.432383126,1.559546371
425,21.594627,22.02542027,21.426335,2.2460208,2.338662183,2.25403854,1.2002709,1.157478417,1.11500511,1.4472508,1.523365689,1.439024272
425.5,21.59672,19.9600213,22.5469868,2.2112918,2.073348344,2.184584067,1.1393676,1.179795887,1.089562048,1.4787809,1.602342008,1.474738779
426,21.588028,22.12063918,21.55732733,2.2261691,2.221678651,2.32567816,1.2462715,1.109481753,1.31633739,1.4281218,1.283706763,1.512329231
426.5,21.627264,21.76720271,21.67889512,2.1944063,2.155119551,2.388407218,1.1726565,1.107818259,1.05613632,1.4986013,1.503511661,1.547226993
427,21.635311,21.75985615,21.28583966,2.2279828,2.333189916,2.031632365,1.0780983,1.085461834,1.026636375,1.4168977,1.503923158,1.43379364
427.5,21.593485,21.60211595,21.87166176,2.2243333,2.211506127,2.18030762,1.1607556,1.222525917,1.175770423,1.4166101,1.347306638,1.378157397
428,21.59766,24.63693396,22.33619582,2.2169354,2.258531479,2.252515779,1.123464,1.144856398,1.061994003,1.4692516,1.507826505,1.482980244
428.5,21.626238,23.65600801,22.53178502,2.2676423,2.357498466,2.18808662,1.1413352,1.049739856,1.061065675,1.4651418,1.567955956,1.431362983
429,21.659973,21.29078246,22.36203821,2.2739027,2.28608571,2.223142298,1.2337602,1.154845568,1.276065056,1.4526668,1.49088661,1.338898066
429.5,21.666075,20.96043879,20.62881361,2.2838235,2.295261989,2.33430739,1.1653895,1.1488352,1.181975567,1.436182,1.574415437,1.417218756
430,21.671856,23.81981899,20.9740717,2.2733636,2.278650667,2.375098784,1.1880184,1.191818735,1.173466454,1.5183289,1.489978438,1.638922471
430.5,21.66292,22.86088629,21.65057275,2.2624595,2.225251106,2.265100288,1.2805058,1.253529559,1.248377051,1.5577331,1.633952425,1.645190476
431,21.62858,21.04644775,20.17054689,2.2629344,2.258662542,2.350398624,1.1669042,1.07464229,1.145845793,1.4483457,1.499341253,1.362375108
431.5,21.567772,23.66078078,21.79433735,2.2172301,2.29718623,2.120322581,1.0696373,1.147817046,1.140848098,1.4666039,1.404559065,1.424683774
432,21.568048,21.82290067,20.3589708,2.1871612,2.08401906,2.051484344,1.2168736,1.203015506,1.312112388,1.4446772,1.500457016,1.460406744
432.5,21.600548,21.71051705,21.09330728,2.191951,2.037129005,2.268149512,1.1952068,1.116620214,1.191911532,1.4465015,1.346608715,1.443494484
433,21.678247,22.21093853,22.75272615,2.208539,2.436448579,2.29097667,1.156512,1.235296965,1.063382923,1.5238863,1.379423007,1.528294344
433.5,21.669434,23.20912956,22.62762928,2.2383835,2.343184662,2.275130408,1.1103418,1.024551244,1.119260515,1.428332,1.406678371,1.279197663
434,21.62932,22.81409024,22.80666379,2.2035975,2.264244195,2.128065926,1.1602699,1.084324721,1.161691161,1.4363297,1.480191055,1.498137826
434.5,21.586908,19.27980656,22.75759643,2.2238405,2.199064451,2.137841024,1.2214044,1.29089967,1.248481282,1.4468181,1.448148754,1.416319328
435,21.621124,21.08174447,21.54863855,2.2715528,2.372562649,2.282493953,1.1829008,1.240552535,1.24877631,1.4568993,1.552329096,1.425030584
435.5,21.638659,22.58463888,23.4091989,2.3056405,2.430303576,2.348967672,1.110388,1.151078643,0.981595472,1.5945023,1.615671602,1.592318328
436,21.6308,21.72760756,19.79406422,2.2910039,2.263825753,2.332623472,1.181995,1.110344337,1.183423089,1.5253338,1.452475353,1.528034601
436.5,21.601685,21.2970856,24.03237054,2.2598069,2.287088663,2.217811436,1.2665436,1.357786199,1.294881013,1.437952,1.43494688,1.665355117
437,21.600939,22.68474051,22.83034666,2.2528656,2.374443256,2.288944262,1.1694937,1.155959921,1.200731698,1.5158385,1.560911216,1.504246847
437.5,21.62075,21.35748705,22.56738707,2.237046,2.384929941,2.109230017,1.065697,1.099577817,1.076465348,1.5382879,1.446722562,1.485712922
438,21.675863,21.85092231,22.23133907,2.2601645,2.44641473,2.415013055,1.2441986,1.23292423,1.164440724,1.3926136,1.423788302,1.398063633
438.5,21.645321,22.23610713,22.16673044,2.2228222,2.10761078,2.159560649,0.97011042,0.994882575,0.981139471,1.4230424,1.323868074,1.48045552
439,21.672932,20.99497656,21.99345081,2.2466054,2.367441651,2.197580901,1.1649086,1.185688024,1.225947092,1.4133391,1.39182258,1.530764056
439.5,21.630186,22.11303775,21.87005986,2.2264235,2.21973396,2.352691084,1.1051981,1.105893187,1.126091431,1.3883387,1.433933029,1.303734347
440,21.623222,20.83682029,22.58395577,2.2318959,2.236397233,2.367072076,1.1467308,1.128826422,1.222664672,1.4584246,1.342800452,1.453873692
440.5,21.649622,20.65324604,24.62901231,2.2382824,2.413786845,2.315220629,1.1167345,1.13821619,1.1204308,1.4657297,1.368728566,1.37928598
441,21.616224,19.95139174,20.72249923,2.2650311,2.252328364,2.197754198,1.1718011,1.263271105,1.099452611,1.5083956,1.494310343,1.642498721
441.5,21.64113,23.05537736,22.51175756,2.2497702,2.289358368,2.015298041,1.0604607,1.08544783,1.064435771,1.4298698,1.334374479,1.45264081
442,21.592772,22.60495793,21.66921751,2.2266798,2.18939048,2.537281888,1.0643919,1.110325331,1.029875518,1.3717568,1.31591464,1.488437938
442.5,21.559834,21.75069173,21.4691106,2.2152302,2.254218579,2.468214517,1.23726,1.227731037,1.053180136,1.4579431,1.487433294,1.475896088
443,21.58803,21.3004806,23.82262628,2.2199497,2.1479057,2.288941296,1.2889059,1.39237175,1.214679162,1.3876761,1.460456441,1.265604737
443.5,21.639565,20.81632589,20.79309643,2.239202,2.302845081,2.104561432,1.1682631,1.124880885,1.088870932,1.4893723,1.401150475,1.617787766
444,21.642952,22.76168641,21.64560219,2.2080882,2.019948086,2.106571742,1.2055982,1.261468991,1.136983309,1.4006963,1.38299694,1.303792413
444.5,21.654427,21.42538098,22.25857649,2.2316561,2.27737729,2.263761686,1.1368263,1.169862405,1.091109673,1.4529108,1.392880654,1.576497105
445,21.645681,22.42246398,20.66510749,2.2733593,2.286245898,2.200141319,1.1767352,1.102833006,1.189338768,1.4096726,1.39769923,1.333666238
445.5,21.626135,23.11972132,22.09307225,2.2502077,2.438842026,2.089541239,1.2453675,1.290035623,1.192568788,1.4084727,1.324644385,1.520656939
446,21.622707,22.15311947,21.80152792,2.2695372,2.366090224,2.31651255,1.1135044,1.153908352,1.083984471,1.4197525,1.475474541,1.479031266
446.5,21.611107,22.00363286,21.47846103,2.2833195,2.275052475,2.165150736,1.0680807,1.035591421,1.149759189,1.5676503,1.418885341,1.592226025
447,21.566721,21.93296896,22.77711142,2.2362666,2.257069788,2.211753525,1.0557976,1.085231962,1.009886614,1.4376996,1.341550298,1.471159704
447.5,21.589647,22.28593113,22.12044962,2.2550123,2.486663523,2.31258723,1.126122,1.130539221,1.165119617,1.3861367,1.381862872,1.337419508
448,21.587997,21.9215341,23.67885161,2.2727993,2.503754008,2.352139549,1.1561937,1.097016945,1.207495045,1.4734404,1.488411065,1.335251421
448.5,21.594345,20.73094109,19.88752254,2.2946858,2.231925602,2.176406533,1.2155299,1.212515975,1.114643467,1.4819177,1.581748808,1.460075764
449,21.642536,23.5914362,22.08633047,2.2394142,2.289592994,2.270438661,1.256171,1.232517632,1.301791524,1.4677558,1.650692396,1.654278926
449.5,21.655172,21.19223371,20.32417072,2.1888144,2.126308874,2.095392521,1.1286229,1.028460832,1.190155025,1.3863736,1.483148825,1.345461749
450,21.625036,22.67195329,20.16355002,2.1820376,2.445824729,2.087231638,1.1400704,1.060862678,1.153560167,1.4031904,1.505494964,1.408589824
450.5,21.579544,21.65521863,21.59548988,2.2053154,2.294200661,2.243233998,1.132092,1.038820234,1.15641397,1.5639614,1.678762565,1.468687386
451,21.582306,22.43104826,20.88871653,2.2175214,2.213207208,2.298180521,1.1239232,1.160176056,1.146029175,1.4236964,1.369204755,1.331180701
451.5,21.611132,20.98501419,21.46812974,2.2248709,2.173315678,2.247714176,1.209741,1.097674957,1.130311612,1.3832179,1.442817889,1.181339536
452,21.653877,22.94400808,20.60077728,2.2682266,2.188686227,2.385984744,1.1851699,1.205803887,1.103254812,1.354176,1.336196573,1.36814353
452.5,21.66708,22.02271691,20.32470871,2.219203,2.149566935,2.161788311,0.9846682,0.941174167,1.08710735,1.3628339,1.434524066,1.400487833
453,21.67499,21.60577029,23.65808652,2.2317991,2.457446147,1.94472281,1.1777318,1.180458836,1.178130789,1.3269684,1.265524585,1.382007236
453.5,21.623646,22.95019276,22.03806434,2.2218447,2.2919217,2.230676322,1.1132289,1.153687694,1.064637294,1.3834225,1.465777688,1.48007663
454,21.55134,20.84790826,20.9968032,2.2156374,2.20154004,2.403043191,1.0286123,1.01979453,1.034455915,1.3515005,1.26427827,1.433453808
454.5,21.505323,21.22189343,20.33188703,2.2227008,2.371219385,2.23515525,1.0924234,1.105387085,1.139283198,1.329277,1.239812582,1.272737638
455,21.570223,19.89223285,20.36614657,2.267741,2.456505046,2.201165165,1.1425894,1.137429523,1.111559452,1.3379896,1.294678194,1.459251406
455.5,21.603764,21.30780133,19.22692205,2.2560072,2.089366353,2.182322076,1.1515908,1.233531964,1.243045698,1.2901804,1.26482494,1.279155439
456,21.665998,23.14730394,23.20235738,2.2616773,2.267518276,2.261129032,1.0630274,1.139008983,1.03886221,1.3167592,1.333659442,1.435037824
456.5,21.641468,22.56472837,22.32931253,2.2529039,2.333906276,2.245523258,1.1095253,1.14410316,1.043120165,1.4052795,1.429726759,1.388206483
457,21.580414,21.32916326,20.78129736,2.2174492,2.429818156,2.099073523,0.87190843,0.83237013,0.919090969,1.3278701,1.328156099,1.254147934
457.5,21.587597,21.60366451,20.17518595,2.199719,2.243981829,2.327430676,0.88357431,0.86460076,0.881165008,1.3881811,1.410027344,1.249810824
458,21.587429,21.40518513,22.06964278,2.1794868,2.007094569,2.075055175,1.0928583,1.093380265,1.087876534,1.4478606,1.368187341,1.483674785
458.5,21.584993,19.71315777,23.60615346,2.2011421,2.216205981,2.271988344,0.96642917,0.990004405,0.90993944,1.4953308,1.53471019,1.59449233
459,21.587931,22.2001331,20.93983823,2.2423549,2.025677377,2.124540493,1.1318326,1.054810434,1.163727353,1.4710157,1.616169751,1.500294466
459.5,21.582439,20.45237304,20.07203974,2.1839108,2.250611916,2.271358788,1.0122575,0.977489612,1.005047134,1.3868663,1.392391072,1.516100804
460,21.592514,20.90883649,20.03776979,2.2069182,2.26888197,2.140571611,0.92444706,0.930769082,0.9783065,1.3427986,1.312700456,1.353720295
460.5,21.558231,20.42623834,21.24982811,2.2456431,2.275709364,2.297881366,0.92699403,0.870784876,0.804638463,1.3241073,1.352408838,1.341322224
461,21.573856,24.40702636,21.08588819,2.2269638,2.377302791,2.030059815,1.0471438,1.084754477,1.078041335,1.4040756,1.398065644,1.377746905
461.5,21.605433,19.5110535,22.93978107,2.2339566,2.086260079,2.289564822,0.94673526,1.007458521,0.949332241,1.3807492,1.326226446,1.383325357
462,21.637814,20.88129966,22.76626835,2.2159195,2.197566094,2.024806625,1.0946645,1.036535283,1.178489208,1.3406168,1.258385461,1.386388937
462.5,21.622372,21.56780354,23.47277276,2.2722955,2.171004582,2.233799576,0.96243548,0.926776351,0.943822774,1.3673515,1.313943364,1.302149106
463,21.593523,22.15750286,22.47010419,2.2581043,2.231896099,2.169980021,1.1634513,1.153063311,1.206510351,1.3473593,1.38757433,1.370853227
463.5,21.5938,21.44044126,21.28913955,2.2245386,2.193589288,2.217656436,0.98099661,1.00407212,1.022368708,1.3355012,1.380120151,1.324817823
464,21.608675,21.44977183,22.29314121,2.2429733,2.252013354,2.006446254,1.0553567,1.014103322,0.999573999,1.244707,1.19114209,1.209136886
464.5,21.628901,22.46069176,22.71588145,2.2335637,2.283254022,2.171094526,0.86283112,0.882473403,0.888942426,1.2320585,1.249359949,1.199546439
465,21.656683,21.70671348,20.51404228,2.2415242,2.319575405,2.210166018,0.95621121,1.000919284,0.944892779,1.2927608,1.351660792,1.337717619
465.5,21.676659,21.56743257,22.53328936,2.2793286,2.43739921,2.383362685,1.0973104,1.109845014,1.174299358,1.3598311,1.402827341,1.36942638
466,21.746168,22.05288453,20.22727686,2.2941575,2.322491115,2.164860498,1.2188151,1.173977818,1.200009741,1.3770807,1.425371535,1.464163199
466.5,21.71632,24.80578618,20.69615337,2.2522397,2.210033283,2.124345127,0.85258353,0.855609976,0.869801965,1.3255137,1.29594114,1.289073867
467,21.660629,21.1320881,22.8011063,2.2566478,2.430911726,2.20441191,0.8920601,0.86204357,0.883532705,1.2349035,1.205631318,1.231213475
467.5,21.61046,19.89513749,21.42331445,2.2616308,2.175958899,2.180437233,1.0368477,0.948280175,0.987301896,1.3082972,1.349626616,1.342643358
468,21.6178,24.64396473,21.30603713,2.2435784,2.202444769,2.233625693,0.95607591,0.876398555,0.889873127,1.2309692,1.286362793,1.227977905
468.5,21.635635,20.84926085,22.08837878,2.2352962,2.380517463,2.310838257,0.87391329,0.861589843,0.956979122,1.2469931,1.20759961,1.22191286
469,21.649954,21.45731536,21.60230215,2.2514541,2.33675908,2.123930547,1.1188694,1.106146701,1.0331409,1.2940307,1.261891849,1.35237207
469.5,21.685246,21.46966039,20.18512364,2.2921004,2.146339411,2.320925387,0.96912861,0.988367344,1.006969232,1.2123544,1.104047108,1.319618706
470,21.716293,21.23405942,22.67109506,2.2881255,2.375003933,2.411539363,0.97324485,0.987991859,1.009164183,1.2582229,1.295360643,1.328879917
470.5,21.723375,21.65272442,21.00979905,2.3203738,2.45608622,2.57918897,1.0232203,1.070528849,0.995026408,1.2957503,1.324654667,1.256998402
