t,RMSD_ligand_rep1,RMSD_ligand_rep2,RMSD_ligand_rep3,RMSD_pocket_rep1,RMSD_pocket_rep2,RMSD_pocket_rep3,RMSD_BB_rep1,RMSD_BB_rep2,RMSD_BB_rep3,Rg_rep1,Rg_rep2,Rg_rep3
1352.5,1.8699554,2.003266017,1.808409694,1.8309917,1.933008375,1.738000219,2.0286102,2.035308971,2.017206933,20.477705,20.18742004,20.89175309
1353,1.880134,2.018682604,1.790820936,1.8606166,1.903965829,1.824309414,2.0106659,1.956684588,1.951891434,20.492283,19.3303494,20.4586962
1353.5,1.839765,2.105905097,1.77503358,1.8827188,1.951145526,1.665719848,2.0045359,2.316575367,1.872763528,20.465973,19.65735484,18.95350308
1354,1.9602165,2.045285465,1.806268573,1.8823041,1.881642439,1.647201835,2.0161853,2.064134624,1.93693724,20.465864,19.14733015,20.89480323
1354.5,1.7948084,1.964603778,1.699225205,2.0119107,2.114582997,1.944141101,2.0400288,2.203525166,1.96537997,20.468784,20.6370855,20.41071753
1355,2.0430746,2.162480724,2.061402734,1.8843935,1.968344068,1.697110568,2.034862,2.2137441,1.918613779,20.479282,19.17039473,20.63211365
1355.5,1.875975,2.038298439,1.78993419,1.959752,2.100438337,1.912486637,2.0631673,2.15518734,2.004512606,20.491724,21.31702604,20.05349675
1356,1.9819572,2.153946177,1.908408399,1.9082122,2.013386606,1.872187382,2.1012759,2.048230207,1.970045779,20.499664,20.69296554,22.23975031
1356.5,1.8398626,2.060608076,1.660255969,1.9860179,2.07181256,1.863593244,2.0971746,2.169451834,2.041048451,20.505661,21.55689535,20.12347333
1357,1.9996678,2.078778561,2.001218984,1.8846015,1.919831757,1.76597673,2.0510895,2.14530511,1.936942186,20.477089,20.20456015,19.65055734
1357.5,2.0048649,2.212936678,1.964587457,1.8440764,2.003679742,1.821740968,2.0172937,2.183257559,1.995011104,20.489607,20.38508598,20.63853264
1358,1.9002038,2.078594153,1.751381252,1.7943925,1.905654617,1.705570098,2.0271876,2.026432838,1.9342983,20.500641,20.48091525,20.89511639
1358.5,1.7516791,1.816204568,1.649301489,1.9681445,2.082047273,1.854914127,2.0099425,2.071996419,2.026290131,20.477306,19.84649847,20.20631544
1359,1.9793279,2.109717699,1.875580828,1.8460064,1.935412597,1.713194947,2.0230956,2.0218456,1.846403756,20.454668,20.34703031,20.16504121
1359.5,1.950532,2.037788177,1.845667984,1.8465199,2.029831709,1.796347426,2.0419087,2.203740994,1.977585201,20.478136,20.55523629,20.00946533
1360,1.8573684,1.947427777,1.830398261,1.9368556,2.11899656,1.83375661,2.0292811,2.048478856,2.004031597,20.462502,20.5041808,20.01484215
1360.5,2.0182686,2.15566376,1.993978351,1.8657559,1.923452617,1.733960078,2.0403545,2.116536207,1.947620676,20.503393,22.24751544,19.45012775
1361,1.948563,2.088612825,1.769338644,1.7277869,1.898988024,1.648714057,2.0268264,2.060106582,1.94355263,20.466246,19.71410475,20.16470393
1361.5,1.8147254,1.864101318,1.590575129,1.842554,1.980628575,1.703605549,2.0475988,2.127139548,1.922849531,20.49021,20.76424463,20.39149752
1362,1.8447874,2.015822521,1.695268001,1.9808956,2.05891266,1.955885131,2.0582895,2.152469901,2.029099635,20.482655,20.63256154,20.66356499
1362.5,1.9613918,2.06014688,1.775589062,1.8527483,1.972228513,1.731385354,2.0791516,2.169045997,2.019528697,20.492725,19.68563695,20.83965672
1363,1.9478401,2.057220521,1.8979134,1.9255452,2.066115293,1.897415744,2.0883536,2.15880343,1.977178694,20.524595,20.39295902,20.25214072
1363.5,1.8777486,1.989433882,1.724753188,1.9202428,1.946818659,1.777222525,2.0572507,2.262092987,2.053738546,20.492693,19.59935719,20.44690788
1364,1.8335774,2.057708095,1.575769161,1.7824765,1.879200809,1.601163391,2.0108337,2.038223834,1.879935292,20.448395,20.51129261,20.34427129
1364.5,1.9898762,2.130666781,1.976042507,1.879988,2.005148656,1.835475572,2.0082717,2.140239377,1.831542717,20.474785,20.74984541,20.8018269
1365,1.8818824,1.973008781,1.720641975,1.9390899,1.951714722,1.893586736,2.0527172,2.053602507,2.054983254,20.457756,20.8151476,19.92144271
1365.5,1.8915939,2.087468524,1.783088481,1.881817,1.959678563,1.834301141,2.1061752,2.158828999,2.039864503,20.517878,21.38280426,19.40678363
1366,1.9160242,2.005789982,1.813429782,1.8309575,1.770344116,1.848003161,2.106806,2.221781582,2.051345622,20.503281,20.59182789,19.98072027
1366.5,1.8919389,2.050177818,1.839452984,1.9300666,1.927495492,1.921496924,2.0954552,2.223559672,1.929185928,20.507202,20.67336976,20.1017062
1367,2.0215209,2.140930776,1.976489424,1.9382684,2.030535519,1.896424475,2.0579181,2.208893105,1.897837665,20.511101,21.28552646,21.37223106
1367.5,1.9543021,2.177998753,1.884796391,1.82224,1.973901222,1.777439561,2.0455697,2.084346016,1.92083601,20.496914,21.06979311,20.08185133
1368,1.8624294,1.972548135,1.745998468,1.9702026,2.07016241,1.974459218,2.0860853,2.159092756,1.966055661,20.532543,20.72323815,20.30344273
1368.5,1.7919127,1.874701514,1.74486007,1.8878187,1.922364919,1.875144762,2.0862734,2.121893702,2.081127831,20.482052,20.80208857,19.68393464
1369,1.819549,2.06244837,1.778214731,1.9251084,1.966469689,1.839124257,2.0428503,2.026330969,2.002595698,20.519855,21.29174548,19.99497579
1369.5,2.0560765,2.254043287,1.865549145,1.8040857,1.905192406,1.722908094,2.0096912,2.131532815,1.910340189,20.470905,20.48457222,20.11902767
1370,1.9596109,2.117730611,1.927090813,1.9891634,2.042809643,1.868672361,1.9993163,2.088246755,2.032194227,20.473841,19.74401761,20.35276225
1370.5,1.8669516,1.985466614,1.700130746,1.8366836,2.019403935,1.706491385,1.97133,2.094611031,1.922541032,20.47418,21.13289451,20.18882827
1371,1.9221839,2.074567675,1.860744236,1.8880235,2.082408765,1.785785819,2.0179057,2.211498949,1.867744794,20.500292,20.41614283,20.41797813
1371.5,1.8542982,1.998444892,1.810149523,1.9537209,2.058678676,1.884629994,2.0576563,2.188160344,2.136520604,20.498768,21.25008108,19.60891914
1372,1.9102134,2.151618367,1.821809493,1.8766311,1.961113625,1.840402946,2.067214,2.224341334,1.974753667,20.49156,19.57468283,20.43759163
1372.5,2.0346,2.130275435,1.965106321,1.8549541,1.932287471,1.825659399,2.0534647,2.078103212,1.961344473,20.474459,19.8348154,21.18858038
1373,2.0015917,2.219767241,1.923654256,2.0070446,2.167805578,1.879252935,2.050776,2.141767089,1.963260496,20.474503,20.74377453,20.94976381
1373.5,1.9468389,2.116590145,1.906435572,1.7620378,1.82627512,1.645486832,2.0585306,2.209747342,1.946291924,20.492735,19.85277935,20.94881154
1374,1.8487768,2.0182095,1.653653283,1.8443903,2.013416032,1.752212972,2.0316627,2.013644747,1.928975845,20.516773,20.05716323,20.99430608
1374.5,1.9745361,2.135626412,1.85107883,1.8966879,2.018905385,1.76438211,2.0289598,2.072274042,1.997762553,20.511072,20.77419549,20.05712184
1375,1.8890375,2.020404442,1.716019608,1.8891909,1.951871222,1.722365877,1.9843274,2.139486194,1.942641027,20.50028,19.64723106,20.31001638
1375.5,1.8314772,2.044313919,1.689427979,1.8917558,2.000538057,1.834492781,1.956149,2.135664421,1.826398449,20.490505,20.49999368,19.75609996
1376,1.8497357,1.993650968,1.729784629,1.905395,2.08215022,1.853082017,1.998271,2.037565963,1.805927479,20.508774,19.87974416,21.07742404
1376.5,1.9993345,2.092253955,1.811722078,1.8500525,1.924936799,1.767792455,2.0322149,2.075629931,1.990236422,20.491673,20.80799407,21.17608067
1377,2.1194296,2.267720493,2.035909947,1.881811,1.929447792,1.866611971,2.0153792,2.035704574,1.854838428,20.445402,20.04092033,21.03466105
1377.5,1.8120798,1.888508465,1.71690328,1.9187191,2.038451305,1.7891593,2.0155137,2.18205497,1.983369913,20.479839,20.18477042,21.40282534
1378,1.8296072,1.996865498,1.719743915,1.9324691,2.099310117,1.897611776,2.0074492,2.049634928,1.930973143,20.522259,21.2838411,20.49882536
1378.5,1.8567915,2.007003421,1.757659899,1.9188762,2.000038283,1.824099608,2.0125363,2.096984602,1.995662755,20.490913,21.07076899,20.27706427
1379,2.011714,2.275122702,1.887024485,1.8413894,2.009260322,1.77060649,2.0294702,2.127591902,1.936861615,20.496552,20.47679001,20.59598836
1379.5,1.7756052,2.008421952,1.760265659,1.8413981,1.91836826,1.796609692,2.0593889,2.110335202,1.933904737,20.549892,21.16416337,21.7066201
1380,1.883307,2.03485216,1.796466704,1.9236822,2.135186588,1.859606926,2.0840955,2.192010383,1.95563927,20.541187,20.43296582,21.26982931
1380.5,2.124397,2.298253169,1.975090442,1.8495127,2.094951678,1.772512699,2.0613525,2.176583944,1.994587305,20.491674,19.96986662,21.77204291
1381,1.9355634,2.061884353,1.892594003,1.9899095,2.077262241,1.937051024,2.0853107,2.129253831,2.045339654,20.489353,19.97623447,19.83772859
1381.5,1.768227,1.82753015,1.704885687,1.8420835,1.857942643,1.799293096,2.09234,2.167122396,1.97881371,20.553232,19.58463999,19.17655292
1382,1.9362806,1.942138078,1.744030647,1.7687535,1.821879188,1.607171059,2.0493259,2.021628311,2.028293118,20.506916,20.6180133,20.85958568
1382.5,1.8235373,1.929549014,1.748433029,1.8303348,1.958896489,1.755230855,2.0092089,2.156272652,1.985625289,20.537401,20.20935725,20.50357789
1383,1.8262694,1.993511464,1.706302794,1.9331436,1.987551788,1.909375904,2.0512884,2.115914034,1.989713751,20.558956,19.78892483,20.75309506
1383.5,1.8729835,2.061769251,1.78664797,1.830333,1.874922539,1.808772368,2.0402458,2.123841173,1.968733902,20.518082,21.327021,19.86992714
1384,1.9507842,2.117075368,1.83727013,1.7606955,1.826173709,1.66029617,2.0785112,2.208460687,2.042709034,20.473307,19.06278856,19.85931767
1384.5,1.8770624,2.038300192,1.789050007,1.8374978,1.99297754,1.795781021,2.091006,2.06735207,2.076478437,20.455935,20.67803973,20.7544285
1385,1.7743273,1.921829034,1.702005596,1.9372796,2.051067947,1.907998514,2.1231525,2.285035469,2.021849045,20.521006,21.0160493,20.02355281
1385.5,1.9406255,2.033181689,1.764656599,1.9211423,2.037352705,1.875716389,2.1151636,2.159120241,2.049174127,20.556084,20.13573332,21.51071297
1386,1.9142772,2.049620581,1.76316105,1.8794711,1.991513382,1.824940491,2.0473337,2.238703268,2.037937419,20.542704,20.71902548,20.54236801
1386.5,1.9343041,2.101804035,1.825385023,1.9118215,1.994431687,1.846109951,2.0220294,2.164896434,2.035412838,20.504139,19.72682636,19.9923068
1387,1.8298949,1.950739931,1.656284336,1.9264247,2.160676995,1.975402419,2.0215948,2.071138724,1.862842408,20.488417,20.25136569,18.86061421
1387.5,1.8924066,2.030819556,1.799002671,1.8659277,2.054023781,1.802652504,2.0090995,2.156230781,1.852688388,20.484793,21.02095879,20.75227363
1388,1.9809983,2.152855031,2.037224223,1.8729025,1.883941307,1.762912559,1.990283,2.034720478,1.886307195,20.525892,20.80054547,20.29366601
1388.5,1.9143356,2.022424886,1.763940798,1.8886979,2.017917654,1.838316705,2.0336142,2.096542332,1.96797625,20.49124,20.22172034,19.8928954
1389,1.9131985,2.064575684,1.810501375,1.954728,2.172646221,1.909469432,2.0564654,2.194953769,1.936073442,20.50544,19.77962823,20.95694004
1389.5,2.1030374,2.217237063,1.966241476,1.9024123,1.993474625,1.829860784,2.0336134,2.155214016,1.973037394,20.497776,20.38330847,20.33558828
1390,1.8112441,1.904449381,1.644121406,1.8216149,1.895270095,1.740214443,2.0072973,2.100512805,1.858526795,20.454,20.42616309,20.85615011
1390.5,1.7528579,1.944813409,1.656862895,1.7901536,1.851507958,1.65715139,2.021714,2.076253102,1.904819472,20.432631,18.35091637,20.3452031
1391,1.9267737,2.122919571,1.813035045,2.0311985,2.138720511,1.952528539,2.0459988,2.138774011,1.812404894,20.465357,21.09958287,20.53829413
1391.5,2.0692294,2.113232321,2.077945543,1.8187199,1.888543219,1.64474091,2.0631428,2.194205766,1.913322886,20.480608,21.57137381,20.09378357
1392,1.7300695,1.89423619,1.682296898,1.8629923,1.959588336,1.776943121,2.058074,2.159086196,2.001431626,20.49177,19.95527895,20.32803617
1392.5,2.2214231,2.41771669,2.066661739,1.8627564,2.054375847,1.816427247,2.0357537,2.162167894,1.930459233,20.474846,20.94117446,21.24354315
1393,1.7846382,1.970801979,1.731596471,1.8754233,2.035433756,1.783941958,2.0193996,2.153809579,1.930953645,20.471931,20.88489369,19.57978717
1393.5,1.8359244,2.007315264,1.843292589,1.8579557,2.00179932,1.771690008,2.0010042,2.124651974,1.877086213,20.502552,21.09486218,20.46849604
1394,1.8114762,1.964980055,1.723680477,1.8440958,1.98441506,1.750985948,2.0375853,2.10757727,1.933951108,20.472509,19.87166782,20.94001702
1394.5,1.8089337,1.967878725,1.642916653,1.9071746,1.944086622,1.784794282,2.0504916,2.125974855,1.95121651,20.447836,20.59965841,20.64042701
1395,1.8495488,2.038343309,1.768026211,2.0482845,2.064077704,1.965025357,2.0750856,2.106003237,2.029356703,20.485739,20.48616071,19.95397554
1395.5,1.8044335,1.894069818,1.608755481,1.9652281,2.000860099,1.917340849,2.0850828,2.184299809,1.945313274,20.475767,21.13605122,20.81858925
1396,1.9806403,2.11157069,1.882202953,2.0086319,2.106141128,1.972447329,2.0873799,2.1522694,1.971067885,20.458588,20.15496116,19.5759383
1396.5,1.9544392,2.077434549,1.901115742,1.9127215,1.964192089,1.829858076,2.0456634,2.142048879,1.999347904,20.514708,20.04955205,20.48915741
1397,1.8824149,2.042826052,1.766338311,1.915561,2.049919957,1.803805907,2.028506,2.209713343,1.962801341,20.476236,19.78374695,20.82602701
1397.5,1.9544686,2.018324051,1.928103842,1.9950653,2.056196286,1.949894754,2.0437791,2.090915739,1.948297461,20.458696,19.69188922,20.36724898
1398,1.9600912,2.136896486,1.880786589,1.9811891,1.955186392,1.824018663,2.1000261,2.045517405,2.030268759,20.485266,21.0972068,19.91059324
1398.5,1.9407519,2.071326776,1.832354339,1.9797179,2.07941958,1.94159702,2.088273,2.219571139,2.058184736,20.483313,21.00647101,20.43088221
1399,1.9136716,2.01854395,1.845548055,1.9388576,2.035568606,1.861599818,2.0724277,2.03841244,1.973998215,20.506844,20.00124234,21.06001908
1399.5,1.8934631,2.045111593,1.776352108,1.968985,2.129181404,1.86375107,2.0272408,2.173739223,2.035660264,20.478504,21.51829493,19.5735437
1400,2.0168803,2.127104099,1.908773656,2.0171564,2.253307882,1.939463493,2.0532968,2.087743949,2.032131634,20.50115,19.86301575,20.98514993
1400.5,1.8557923,2.025353779,1.739234534,1.9655051,1.964676062,1.932686078,2.0508935,2.211646166,1.97117121,20.529108,20.01133184,21.75578756
1401,1.8737466,2.100005724,1.710330315,1.9870017,2.126276487,1.813602999,2.0478959,2.151987026,1.897740475,20.532093,19.75440765,20.29357314
1401.5,1.9522836,2.078151716,1.762342013,1.9948711,2.095763779,2.023712897,2.0268526,2.070753784,1.901621379,20.496954,21.11188619,19.167834
1402,1.957885,2.108860712,1.908069228,1.916556,2.01199389,1.76745946,2.0630708,2.138929843,1.952841377,20.506773,19.94733313,20.57179021
1402.5,1.9339228,2.091009055,1.87998716,1.8390414,1.943895926,1.836355855,2.0683732,2.114886263,1.99419792,20.454758,20.89556158,19.93163351
1403,1.8277295,1.988995601,1.789181927,1.9791949,2.042368547,1.843453156,2.0772421,2.155552833,2.073002835,20.440863,20.25916962,20.58782843
1403.5,1.9617271,2.057630771,1.831578528,1.9959127,2.062262606,1.876263297,2.0522323,2.138803926,1.997931337,20.478924,19.73848496,19.63751189
1404,1.9658972,2.114284634,1.86364449,1.9197671,2.057221778,1.855849824,2.0296168,2.021661563,1.946624616,20.49058,20.7794925,20.23569789
1404.5,1.9615502,2.250527282,1.920152142,2.0181062,2.092359551,1.939761525,2.0219986,2.110567423,1.951887268,20.500006,20.31065577,20.68797916
1405,1.8206695,1.866735731,1.64907269,1.9390852,2.049611256,1.896450243,2.0422616,2.14936248,1.90900849,20.516335,20.6990043,21.14833183
1405.5,1.847235,1.926821687,1.653968,1.9454902,2.02883723,1.845354482,2.0755701,2.265546681,2.091370403,20.521069,20.44937727,19.93167543
1406,1.8931196,2.057877123,1.843463496,2.0219855,2.014544977,2.017090807,2.0775566,2.06000341,2.024381577,20.464645,20.16427517,21.23206502
1406.5,2.0580602,2.170706803,1.894099735,1.92661,2.009992541,1.749474837,2.0816219,2.172571924,1.960528308,20.394053,20.48504688,20.29327724
1407,1.8633287,1.766384723,1.738385892,1.9685591,2.163311435,1.819083477,2.0660331,2.119416375,1.871260007,20.48592,20.88390489,20.6758869
1407.5,1.9030163,2.064638995,1.772306439,1.9348541,2.123060618,1.879331255,2.0437951,2.070608901,1.973651599,20.512323,19.60552217,20.23851023
1408,1.998572,2.138589909,1.801142539,1.9183655,2.035804277,1.890056032,1.9721969,2.146364025,1.986658709,20.512735,19.90870976,20.30934163
1408.5,1.8683736,1.987902496,1.769038494,1.9786415,2.170758119,1.970593592,1.9718041,2.032358406,1.907977934,20.441566,20.50418262,21.2468412
1409,1.9165885,1.981797105,1.842124004,2.0002222,2.124799714,2.063509674,1.9881576,2.021836915,1.867879993,20.459478,21.18492139,19.838079
1409.5,1.9400544,2.08078153,1.804527093,1.9092579,2.025470489,1.826064004,2.0565245,2.184648032,1.831434171,20.472645,20.1352761,21.53122771
1410,1.7384247,1.899669302,1.604135348,2.0486495,1.995733156,1.930580282,2.0818484,2.267046246,1.952205679,20.504107,20.04387072,19.9771362
1410.5,1.8254852,1.878699493,1.843036278,2.007391,1.944528573,1.96440403,2.1142082,2.198466682,1.98021324,20.479279,20.19299626,20.2721033
1411,2.0067246,2.147082528,1.800379687,1.9201516,2.038102217,1.849153696,2.0721846,2.203179668,2.138202329,20.465143,20.51265553,20.20369592
1411.5,2.0550284,2.102663954,1.891120772,1.9457957,2.00148265,1.901341342,1.988963,2.174482759,1.989267293,20.46607,20.96917447,20.11876742
1412,1.8238422,1.937750078,1.767750868,1.957031,2.155103428,1.892936865,1.9960476,2.211518025,1.892533084,20.494755,19.51465228,20.99475731
1412.5,1.7804098,1.883175801,1.72603545,1.8843355,1.912383415,1.741414871,1.9956183,2.115367304,1.806469456,20.50811,19.6496229,20.380585
1413,1.7905473,1.964017477,1.735892925,1.8954508,2.130289918,1.811764383,1.9792289,1.975931894,1.909877231,20.482809,20.02816063,20.15282181
1413.5,2.0869153,2.275185229,2.025787265,2.0006037,2.023293108,1.95652832,2.0162444,2.134088981,1.880036355,20.460138,19.82941688,20.42082901
1414,1.8446597,2.024059034,1.714391481,1.9465286,2.02624996,1.864046302,2.0249288,2.091718112,1.928095585,20.445692,20.76634205,20.03049806
1414.5,2.0422943,2.300036404,1.947110532,1.9774438,2.033233497,1.902998904,2.013993,2.107546943,1.873757472,20.484833,20.57781841,21.67504229
1415,2.0280709,2.203149964,1.889327257,1.9929247,2.028414213,1.955949646,2.0092595,2.27792614,1.969657216,20.456453,20.58613114,20.78388784
1415.5,1.8859357,1.945114456,1.834354343,1.9482058,1.986648653,1.905012103,2.044085,2.084108845,2.019070163,20.480991,19.72345407,20.47367657
1416,1.6852502,1.829233024,1.70254609,1.9921708,2.018766629,1.886221832,1.9953874,2.14750849,1.935438935,20.457932,21.20503397,19.52424384
1416.5,1.9406304,2.082628303,1.836610825,2.0371661,2.133270875,1.952288012,2.0427365,2.142458054,2.006564417,20.460676,20.10213931,20.76209843
1417,2.0150313,2.271486513,1.807143914,1.9510185,2.155579162,1.905981958,2.0801289,2.227272282,1.960618994,20.4821,19.50693988,20.43835424
1417.5,1.8059689,1.955532304,1.759643379,1.9030968,2.144058418,1.841078829,2.1023209,2.199593929,1.869875254,20.472002,20.65007045,20.23288099
1418,1.9043441,2.080853729,1.772312476,1.9216068,2.102412029,1.827072103,2.0973539,2.22199095,1.986408469,20.501295,20.96605057,20.03887966
1418.5,1.8907311,2.013614725,1.83814869,1.8530227,1.984610901,1.74717043,2.0443919,2.18654963,2.049595055,20.487396,21.69150492,19.70153651
