t,RMSD_ligand_rep1,RMSD_ligand_rep2,RMSD_ligand_rep3,RMSD_pocket_rep1,RMSD_pocket_rep2,RMSD_pocket_rep3,RMSD_BB_rep1,RMSD_BB_rep2,RMSD_BB_rep3,Rg_rep1,Rg_rep2,Rg_rep3
3856,1.8578143,1.88695751,1.88858014,2.0046632,1.906025624,1.956881514,1.964806,2.043560881,2.133117584,20.496862,22.06570206,19.9315612
3856.5,1.9488456,2.163478769,1.988080897,2.1150079,2.158501965,2.134903526,1.9721278,1.784765126,2.120411301,20.489555,20.97822039,19.57333053
3857,1.8078886,1.874957613,1.826156153,2.1106248,2.08580533,2.037495617,1.9699119,1.991100201,2.008049978,20.543938,20.04736398,19.78875181
3857.5,1.8736633,1.861138272,1.853759167,1.997156,2.098760012,1.966325759,1.9593995,2.095482121,2.022137612,20.577215,19.26983247,22.46825848
3858,2.0532682,2.0007741,2.124879669,2.1855402,2.011958643,2.147797143,2.004771,2.189041958,2.068937175,20.540756,21.43507948,21.20138782
3858.5,2.0234289,1.820984495,2.021169064,2.0590417,2.052397712,1.981531799,1.9893286,1.961133938,2.042230764,20.5187,19.74315578,21.72626625
3859,1.953077,2.05427347,2.050660083,2.0906949,2.196629035,2.179139325,1.9902713,2.01708539,2.085954208,20.529369,19.87073301,18.88863174
3859.5,2.0677545,2.002284427,2.190274619,2.1458538,2.150566819,2.086434089,2.0108232,1.96486218,1.986446838,20.525826,20.51985149,20.38761677
3860,1.9356128,1.989624246,1.86976328,2.1011491,1.940040502,2.129038286,1.978636,1.903627464,1.859429909,20.531851,20.49726206,21.25721052
3860.5,1.9584779,2.111762569,1.984210228,2.2262058,2.320300123,2.331843707,1.9670709,1.966718398,2.058733175,20.51799,20.9307183,20.67575312
3861,2.0819027,2.071336641,2.039600929,2.0948975,2.20773117,2.012563876,1.9739673,2.016778027,1.894457325,20.488775,21.79882752,20.2618449
3861.5,2.060761,1.921109545,2.081790466,2.0713625,1.987866857,1.876032843,2.0030878,2.030587325,1.925421359,20.538864,21.04567196,21.73540274
3862,2.0193396,2.261694524,2.048043466,2.0304778,1.846948329,2.056152961,1.9969341,1.993631645,2.037692786,20.556587,20.47649649,21.76613713
3862.5,1.8583062,1.880405048,1.803504676,2.1963539,2.386696586,2.193358209,1.989659,2.076833483,2.112452416,20.573875,18.92383549,22.51889368
3863,2.1216969,2.284405533,2.160667716,2.0857694,2.242813551,1.969847581,1.9697899,1.995699981,1.886875883,20.56159,18.89839871,18.83502636
3863.5,1.9671885,1.952275345,2.047583759,2.0949199,2.144017279,2.094453591,1.9401044,2.03677505,1.971195005,20.518726,18.70235934,20.08231245
3864,1.8806444,1.808323792,2.168289961,2.1216731,2.238154694,2.227333579,1.9578087,2.104817136,1.907529228,20.528502,20.97040616,21.10688486
3864.5,2.0364182,2.153360759,2.114273713,2.1792715,2.228880575,2.143497528,1.9851787,2.080773467,1.9147869,20.587847,20.73723476,20.10048692
3865,1.8370913,1.881176765,1.885706605,2.0745828,1.947848757,2.035109418,1.9689841,2.04007794,1.950349648,20.55076,19.26391986,20.37927446
3865.5,1.8938004,1.962073426,1.83159407,2.0618155,2.016560399,2.008684611,1.9351258,1.970924496,1.825280944,20.509258,19.53220031,20.23362354
3866,2.0547938,2.003053251,2.117049919,2.1043928,2.143110568,2.035321218,1.9521167,2.025743869,1.910152354,20.494232,21.61505251,20.15262352
3866.5,1.9837577,1.869684326,1.951667558,2.1548288,1.993094588,2.224650143,1.9787405,1.882246593,2.027798482,20.568249,19.47236424,21.25250215
3867,1.8177602,1.960166163,1.86739513,2.0983689,2.23898145,2.067716675,1.972945,1.8746315,1.951402018,20.543169,22.29992743,20.92820045
3867.5,2.0528069,2.184237723,1.910119753,2.0138042,1.849719146,1.980780773,2.0384543,1.933450224,1.988576387,20.545158,18.84067021,17.79670286
3868,2.0131412,2.004426146,2.004178823,1.9613596,1.963067172,1.572336424,2.0474801,2.049070976,1.907914318,20.531553,18.45095996,19.25805544
3868.5,1.8894398,1.754605698,1.809110248,1.9530644,1.978469361,1.92420037,2.0656052,2.1298685,2.209174066,20.509403,18.43814681,21.19219869
3869,1.8607589,1.74156501,1.760399411,2.083384,2.189887959,2.033770994,2.0495019,1.924036188,2.042340277,20.504066,20.48899637,20.35025347
3869.5,1.9687177,1.838827279,1.838563432,2.0938458,2.18089555,1.988927656,2.0243809,1.820223851,1.913146809,20.482388,20.17058563,21.15689839
3870,1.9673145,2.059808424,1.909061223,1.9850638,2.045611085,1.977035993,2.0279839,1.980923279,2.041281891,20.458082,19.74339717,19.26834711
3870.5,2.0015795,1.978271455,2.21920237,1.899822,1.777345122,1.909165877,1.9862269,1.976295029,1.879838712,20.450258,20.36551626,21.94489397
3871,1.9249657,1.884738801,2.118489002,1.8047955,1.895066644,1.679597219,2.0192399,1.911161738,2.096469502,20.492519,18.74615942,20.53091154
3871.5,1.9309856,1.880266393,2.048312934,1.918157,1.930049347,2.081270043,2.0481358,2.037206102,1.893991594,20.537861,20.38263378,20.11363594
3872,1.91802,1.810000517,2.023801305,2.056083,1.955073812,2.092338476,2.017308,1.968050767,2.030093002,20.529692,19.94747268,19.73138036
3872.5,1.8762749,1.979290419,1.991758162,2.0383713,2.065269225,2.029903622,1.9961607,1.943006584,2.023236627,20.546654,21.67159672,19.60374867
3873,2.0076799,2.052479128,2.00004669,2.0289235,1.891205894,2.074183563,1.918151,1.607250102,1.818737247,20.526585,19.16543165,20.48248317
3873.5,2.0138264,2.073731152,1.90086738,1.9690962,2.056867192,2.07730611,1.90316,1.745175775,1.909371113,20.498833,21.17390489,22.87820397
3874,1.9986035,2.060634141,2.014472055,1.9995996,2.139075848,2.016646118,1.9287654,2.020419767,1.820531383,20.531492,21.9193002,20.96656606
3874.5,1.8825483,1.928516921,1.912395035,1.9660937,2.010814653,1.989967856,1.9766093,1.943275307,1.866522808,20.553341,21.39629144,21.99380514
3875,1.9659764,1.835002392,1.947551118,1.9398828,1.926431902,2.110382582,2.0094755,2.063719637,2.004867702,20.502628,21.94623327,19.98759144
3875.5,1.9008771,1.855452013,1.795810886,2.0546026,2.153899597,2.127904139,2.0081685,1.988370108,1.887681154,20.483713,21.4946446,21.86685107
3876,2.0014474,1.921254196,1.925285868,2.0594263,2.134180547,2.02194758,2.020932,2.011298442,2.004193753,20.512375,19.296913,20.56371692
3876.5,1.9879074,1.972670327,2.096348354,2.0415573,2.17647476,1.960804035,2.0662451,1.960948741,2.136512326,20.529902,19.00625742,20.61195284
3877,1.8208635,1.857166285,1.904491291,2.076144,1.901976477,2.068672003,2.0450292,2.204884527,1.789206832,20.556046,22.13697076,20.55273628
3877.5,2.0275056,2.132761559,1.941724754,1.9683127,1.967207297,1.877170973,1.9921211,2.157931482,2.023550747,20.560535,21.94369099,20.97224688
3878,1.9126348,1.86168997,1.751602303,2.0909119,2.241335869,1.889777019,1.9795494,1.889314263,1.876519427,20.541729,20.33935914,17.36411422
3878.5,1.9142281,1.742573144,2.032617961,2.0362611,2.051118044,2.367107934,1.9769093,1.947798471,1.976482199,20.505333,20.04170748,20.64231909
3879,1.8389667,1.823735076,2.025210843,2.0541093,1.994586836,2.09212443,1.9532279,1.957297855,1.897710546,20.529493,21.84704413,22.08254904
3879.5,2.1570537,2.042530022,2.245364087,2.0241301,2.111423485,1.891019567,1.9109738,1.931539912,1.846372359,20.525043,20.90899106,21.50437812
3880,1.9529448,1.949946164,1.942718205,2.0886965,2.013774945,2.020341593,1.9261907,1.969035316,2.021356412,20.521944,21.05432355,20.56959044
3880.5,1.9775971,1.898446807,2.006904943,1.972129,1.840142832,1.957961132,1.9346027,1.942854551,1.871499247,20.517122,21.29135698,19.12909463
3881,1.9500964,2.048097524,1.886942293,1.9546443,2.072247744,1.907602938,1.9915841,2.028566904,1.925671736,20.511944,20.24199381,21.36955788
3881.5,1.9681518,1.967939782,1.984594638,2.0427845,1.915807388,2.140511886,2.0560532,1.985875432,2.118935886,20.564482,20.50973355,21.98249171
3882,1.9411908,1.91531095,1.978381406,1.9500055,1.958976431,1.961527845,2.0193686,1.880553442,2.151290659,20.546925,19.36396733,20.82275546
3882.5,1.9132361,1.987430793,1.729058487,2.0785923,1.991983109,1.985424567,2.0060542,1.938231311,2.046751034,20.495848,20.59323989,20.5031492
3883,1.9404587,1.850112184,1.899957949,2.045686,2.158846182,2.012746684,1.9889894,1.86399831,2.023622583,20.516977,20.51854038,22.3248583
3883.5,1.9735562,1.899687469,1.953655108,2.1135371,2.130042503,2.081826555,1.9937211,1.94413084,2.212114145,20.499363,20.47512059,21.96318273
3884,1.9137547,2.030616305,1.953210723,2.0117397,1.942591534,1.969176132,1.9659276,1.89753589,1.964434247,20.501894,20.17806567,19.78332308
3884.5,1.938768,2.08165708,1.937987637,2.0281985,2.019097701,2.023650396,1.9751329,2.097018609,2.073131063,20.516521,20.33504065,21.18936234
3885,2.022608,2.142916468,2.110650701,2.0052886,2.046135482,2.177479366,1.9558932,2.010126837,2.024930893,20.503895,19.03195303,20.84065414
3885.5,1.7972963,1.654937179,1.763560037,2.104033,2.216619965,1.97451402,1.9856893,2.090709569,1.798388296,20.518961,23.00324828,20.8542127
3886,2.0870907,1.932024764,2.036251506,2.0971804,2.148120851,2.126566027,1.9970859,1.894852979,1.926285358,20.506464,19.74710848,20.66363813
3886.5,2.0064156,1.956029873,2.112642927,1.9788725,2.016704094,2.048854065,2.0254595,1.958211604,2.090352902,20.498665,20.53316035,21.05070394
3887,1.9834981,2.066015016,1.998222867,1.9262694,2.034908424,1.997084956,2.0304093,2.10072129,2.145652474,20.541126,21.00521996,21.19146689
3887.5,2.128365,2.113292592,2.156215754,1.9715973,1.915512071,2.104811594,2.0207839,2.075245191,1.920418344,20.524405,19.44594085,20.50919715
3888,1.8771267,1.888307685,1.759565005,2.0923493,1.979814668,2.068784589,2.0243094,2.020131409,2.061184976,20.508024,19.42754824,21.43941074
3888.5,1.8842329,1.84649515,1.804074957,2.1207159,2.049040685,2.120390976,1.9567947,1.878859673,1.963306838,20.468348,20.37894531,20.61929469
3889,1.901517,1.671072012,1.889481216,2.0391347,1.855359847,2.048254265,1.9657667,2.044762277,2.007371667,20.497423,20.64856976,20.92093117
3889.5,1.8638488,1.796436501,1.852436734,1.9686139,2.064475885,2.061157856,1.9772105,1.91402108,1.727977804,20.52158,19.92676886,19.05150118
3890,1.8867317,1.812829808,1.836216732,2.0297248,2.22322037,2.163689132,1.9826012,2.005906849,1.958187316,20.509815,20.71051469,18.84821762
3890.5,2.0811393,2.129671571,2.164205366,2.0180752,1.831129846,2.164475295,1.9893409,1.930256633,1.988720767,20.518829,20.98561888,18.24058719
3891,2.0444512,2.04403122,2.146236024,2.0154204,2.237662692,1.919569782,1.9779748,1.925045028,1.906757228,20.511923,21.4792479,20.18722329
3891.5,2.015424,2.09664602,2.104243183,1.9456931,1.959587382,1.99689661,1.9908113,2.023102602,2.078712522,20.543619,20.24553068,20.46779363
3892,2.0121257,1.813612558,2.014350897,1.9462464,1.980226266,1.987763328,1.9977313,2.040525539,1.945407586,20.560436,21.16249245,20.02319529
3892.5,1.9520957,1.958254204,1.940045392,2.0308955,2.129434659,2.065217435,1.9777608,1.892124746,1.969884143,20.559893,22.06938761,20.1644131
3893,2.1580925,2.051491894,2.067525746,2.1900892,2.178280327,2.343773668,1.9732887,2.040466724,1.9234539,20.509962,19.98187858,19.76950143
3893.5,1.7972791,1.864587661,1.788616928,2.069931,2.03445389,2.164764237,1.9656031,1.977213232,1.980019922,20.516644,20.3308365,20.11336718
3894,1.8818152,1.827542151,1.785410428,2.0172918,2.244345571,1.958294909,1.9791114,1.896013697,2.072688439,20.496157,18.15333134,20.63957212
3894.5,1.9728411,1.893568768,1.95443274,2.1103721,2.124226259,2.174001167,2.0199783,1.981916546,1.946187918,20.544712,21.59102918,21.41510404
3895,1.9724171,2.069280906,1.777110944,2.0569711,2.024225034,2.102957344,1.9994879,1.831308182,1.974736395,20.515463,19.19924317,20.35404083
3895.5,1.8790969,1.87607133,1.866152081,1.9411144,1.789269796,1.776498205,1.9305778,1.895075615,2.096524499,20.468246,21.92282475,19.34159912
3896,1.8799405,1.912165795,1.896396908,1.9880031,1.992542499,1.925220518,1.9548594,1.853131193,2.022554087,20.498695,20.68496424,19.76479737
3896.5,2.0727491,2.045956317,2.252422421,1.961916,1.985325261,1.815705528,1.9850032,2.057167776,1.998615728,20.521233,21.44276324,21.14702147
3897,1.9200655,1.932439421,1.862660979,1.9634509,2.013707677,1.850787601,1.9865619,1.935707836,1.876312822,20.508718,21.67009518,20.38265361
3897.5,1.9976759,1.909066611,2.016025907,2.0107522,1.989893828,2.058922595,2.0348167,2.160631219,2.013073764,20.549187,20.05429844,19.6268882
3898,2.0103884,1.875613402,2.007457354,2.0604208,2.018104882,2.177474626,2.0531552,2.196027524,2.325621582,20.534765,18.20331323,20.68841588
3898.5,1.9983398,2.008570618,2.146392429,1.9929732,1.929795598,1.980556682,2.0241776,2.00721154,2.058089865,20.493227,20.13608742,21.69070191
3899,2.0147703,2.111527956,2.042372655,1.9988986,2.004276442,2.02710403,1.9860301,2.086377723,2.202276043,20.477097,21.79186123,20.32729688
3899.5,1.8819731,1.884786368,1.773876398,1.98514,1.949457323,1.942063891,1.9881148,2.025609045,2.083613352,20.516005,21.10090292,20.73911543
3900,2.0089254,1.893081645,2.111922156,1.9756862,1.9990056,2.111892163,1.977276,1.952208132,1.97872905,20.514326,20.08316773,20.39762698
3900.5,1.8605697,1.796292136,1.929262847,2.0562375,1.991906038,2.108018461,1.9689115,2.092523786,2.130516174,20.515486,20.14211182,20.17721855
3901,2.0238769,2.139618221,2.030458879,1.9813992,1.994379998,1.867243575,1.9100308,1.801854809,1.960364208,20.471918,20.66718741,20.55241435
3901.5,2.0508122,1.929002204,2.198465537,2.1905081,2.257005971,2.141004194,1.9786534,1.958097828,1.919307621,20.540461,21.41875246,20.69864416
3902,1.9153106,2.052594878,2.037606494,2.2115316,2.01964307,2.238141487,1.9914705,1.94555261,1.80830088,20.529518,19.28803646,22.36229717
3902.5,2.0207574,2.238823516,1.770034217,2.1364224,2.089387737,2.149598292,2.0375688,1.903587215,2.09036283,20.534689,22.83492185,20.57863269
3903,2.0098994,1.936932732,1.883819356,2.0715232,1.9035371,2.067390153,2.0152853,1.898560052,1.860288568,20.525276,20.67222793,19.31953157
3903.5,1.9248275,1.929230295,2.152387197,2.0794902,1.99256724,2.050657416,1.9593897,1.911869821,1.941813345,20.515371,20.56981985,20.3748477
3904,1.9286953,2.056366512,1.954374376,2.1510994,2.186945206,2.331530981,1.9412256,1.886564001,1.963998572,20.500572,20.26642975,21.49494727
3904.5,2.1449316,2.227480358,2.293768444,2.1642659,2.346071474,2.1816554,1.9748049,1.865735575,1.848477822,20.512869,21.65554815,19.2517217
3905,2.0110743,1.979623276,1.960661811,2.2328081,2.051478759,2.146316175,2.0017211,1.819340816,2.012213122,20.513327,21.88174502,20.3760045
3905.5,1.8676453,2.0033631,1.970775053,2.1377532,2.076925301,2.194119862,2.001941,1.980705946,2.098276996,20.559061,18.72687968,20.13032726
3906,2.0708723,2.149776774,1.978165714,2.109134,2.106141088,1.894588999,1.9747633,1.821494293,1.978560137,20.536474,20.74670666,20.17478283
3906.5,1.9862614,1.848272269,1.950364611,2.0727782,2.130556548,2.095553156,1.9565494,1.850621202,1.798884974,20.515814,20.86157642,20.06472609
3907,1.8359995,1.776051135,1.750738349,2.1930292,1.93362683,2.286938931,1.968894,2.066960801,1.991960193,20.512587,21.59045615,20.56364692
3907.5,2.0791147,2.024872327,2.15492098,2.1192737,2.148352789,2.184966904,1.9616708,2.004648845,2.003020446,20.532347,21.01535963,20.55494913
3908,1.8651487,2.02607359,1.765817396,2.0283124,2.070582242,2.192098601,2.0013871,1.965596582,1.921707295,20.551796,20.99151829,18.78845101
3908.5,2.0164845,1.973135325,2.153869804,2.0937836,1.982231626,2.159333678,1.956768,2.076105443,2.038775728,20.553713,21.10266207,20.51210828
3909,2.1339698,1.935337807,1.97714241,2.0718288,2.00100691,2.010649398,1.9163496,1.98894485,1.995963327,20.537016,18.93120147,20.22283694
3909.5,1.8071997,1.739164668,1.878613469,2.140394,2.425227961,1.976943732,1.9144962,1.882803258,1.716258553,20.52104,21.63194013,20.66395563
3910,1.9135959,2.057160275,2.188416202,2.0202091,1.928441361,1.891232991,1.9118119,1.937273916,1.887130466,20.507496,22.61855858,20.09969021
3910.5,1.8261106,1.86806775,1.924907314,2.0324876,2.27288197,1.905943435,1.9136271,1.852688447,1.859296452,20.479675,22.3198732,20.26796613
3911,1.9722008,1.973845023,1.883017194,2.0535331,2.019908542,1.976875792,1.9482604,2.010608697,1.994546607,20.511028,20.39672162,21.74442043
3911.5,1.9168986,1.908793112,2.11752021,2.02249,2.071554861,1.969242837,1.9541709,1.777539837,1.867942257,20.549322,19.72872984,20.76432819
3912,1.8050354,1.870255215,1.81570687,2.037827,2.138855373,2.100411375,1.9351856,1.969750696,1.910453632,20.533649,20.81688045,19.39695803
3912.5,1.9570727,1.996443339,1.837681282,1.9660614,2.060215925,1.845028744,1.9298184,1.792200348,1.852289398,20.526007,20.00313367,18.77547464
3913,1.8618083,1.854879666,1.826182592,1.9818318,2.001232912,1.824261402,1.9528381,1.746848953,2.07062523,20.57262,19.279226,21.62421306
3913.5,1.8476861,1.846146933,1.936444695,2.0457201,2.149350217,2.018623399,1.9596488,1.918590244,1.926328756,20.535225,19.85048809,20.32047683
3914,1.9067447,1.957146488,1.883581817,1.9942247,1.961512338,1.976999469,1.9457231,2.031422325,1.946611422,20.485489,20.25879069,18.79183736
3914.5,1.8906873,1.785261077,1.9038915,2.036835,2.181511011,2.102708652,1.9646677,2.08620803,1.865167828,20.492313,19.51331377,21.19187791
3915,1.7688582,1.803855378,1.924421134,2.0742514,2.040371679,2.045943651,1.9642636,2.025063857,2.011216731,20.515467,19.61720912,19.53030229
3915.5,1.9444646,2.029227915,1.921821019,1.9598534,2.076949887,2.038877088,1.9155953,1.824859035,1.851657933,20.483561,20.552898,20.08228695
3916,1.8517734,1.964357983,1.813823671,2.038512,1.936447516,1.926964847,1.9349985,1.870289576,2.010417737,20.516375,21.19519825,19.20529727
3916.5,1.9279796,1.912489332,1.933364924,2.0184326,1.859453302,1.81839344,1.9500823,1.918859571,1.863564918,20.512575,22.30377455,20.7282122
3917,1.9928428,2.198393409,2.039946073,1.9765863,1.913623486,1.949355355,1.9398566,1.851272881,1.856594568,20.525505,20.05545866,21.35864906
3917.5,1.9889511,2.168145691,2.175491263,2.0505829,2.136922047,1.905727426,1.9528629,2.095820777,1.995751642,20.575945,21.60338605,21.17933717
3918,1.8264945,1.706003929,1.732017128,2.0747175,1.97628794,2.134543312,1.9695975,1.901038456,1.843309761,20.547163,20.01090805,19.94380995
3918.5,2.0135195,1.945230282,2.054915813,1.9947987,1.93874836,1.908435955,1.9952854,2.05918345,1.888641603,20.504011,20.64322949,21.00669859
3919,1.9168535,2.033760294,1.827037809,1.9755393,2.000415124,1.81055825,2.0088277,1.940901556,1.936099865,20.514099,20.70740536,17.65810933
3919.5,1.910671,1.766290146,1.837140707,2.0035982,1.771998557,1.86646113,2.0288606,2.094109991,1.979493482,20.511097,21.55542982,19.89235704
3920,1.8980675,1.904912825,1.833640533,2.0357177,1.995888312,2.173273324,2.0368795,1.900218104,1.915618097,20.523026,21.72046764,19.66970047
3920.5,1.8245367,1.869468665,1.918447815,2.00442,2.033601704,1.923130775,1.9644651,1.963991292,1.918668492,20.505354,20.02391831,21.38142417
3921,1.8732321,1.768960238,1.820853679,2.0446677,2.070502501,2.178153496,1.9416952,1.889412638,2.002023532,20.542385,20.10692645,20.87900105
3921.5,2.0492768,2.225293874,2.091382916,2.0902417,2.085217031,2.089192553,1.9551696,1.7153724,1.845144298,20.545078,19.99502623,19.24767012
3922,1.8877381,1.793214169,1.956485698,2.0165381,2.002501008,2.07933476,1.9496331,1.810777072,1.836936802,20.548595,20.99412103,21.19857869
